PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
80,2025-04-12,14:21:36.41,1,2,"Fix, Isaac",801694,Left,DAV_WIL,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,3,Top,0,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,80.94376,-0.721444,4.620432,1485.285375,89.802042,9:00,5.46084,-2.7771,5.62307,-42.15912,1.43721,-14.27678,1.2721,0.35429,73.82082,-8.444316,2.077491,0.475222,,,,,,,,,,,,8.70615,1.31429,2.39204,50,5.37178,-8.91475,-117.15148,-2.88375,11.99975,23.83206,-30.36257,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,f8d5d000-17ca-11f0-99f5-3198f9937bb1,79.31547,,,7.12294,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:21:36.41,2025-04-12T14:21:36.4173824-04:00,2025-04-12T18:21:36.4173824Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,ca98f8c8-544b-40f0-99df-a82cbf44e69d,54.87842,-118.13973,11.91603,5.46525,-1.62471,-15.18129,2.77203,-9.41235,5.99988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
81,2025-04-12,14:21:52.49,1,3,"Fix, Isaac",801694,Left,DAV_WIL,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,3,Top,0,1,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.64246,0.352276,3.187218,2174.50356,204.920865,12:45,5.61301,-2.5988,5.0513,-42.2942,3.82256,0.86075,2.42127,0.48212,71.39401,-7.419396,3.339023,0.488766,59.81414,-16.52072,47.407008,,,,,10.5906,9.41496,31.99511,0.098677,0.82059,2.27028,2.29424,50,5.61357,-6.51591,-116.35246,-0.78304,1.08201,29.57186,-29.18044,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,0256faa0-17cb-11f0-99f5-3198f9937bb1,77.11759,2.64014,,9.24845,,,,3.52869,2.64014,-0.477,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:21:52.49,2025-04-12T14:21:52.4981760-04:00,2025-04-12T18:21:52.4981760Z,GroundBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,fddfe4bc-c874-42f0-9575-e9e55380ecfc,55.44362,-117.72787,14.78593,5.61843,0.57416,-14.59022,2.59846,-6.56623,0.54101,301.251324,3.52876,56.91208,-16.73345,,,,,,,2.64025,-24.96124,-18.20403,,,,,,,-0.47706,61.92466,-2.26319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
82,2025-04-12,14:22:21.71,1,4,"Fix, Isaac",801694,Left,DAV_WIL,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,3,Top,0,1,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,81.17412,-1.089013,3.095599,2098.218169,229.029371,1:45,5.62987,-2.55566,5.05936,-42.58412,1.77295,0.26165,1.0526,0.38823,73.91815,-8.80853,3.141818,0.47935,,,,,,,,,,,,0.84571,1.56705,2.26079,50,5.49216,-6.36533,-117.50133,-3.76677,1.16709,24.94947,-30.01154,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,13c96110-17cb-11f0-99f5-3198f9937bb1,78.63237,,,7.25596,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:22:21.71,2025-04-12T14:22:21.7105408-04:00,2025-04-12T18:22:21.7105408Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,3387cf20-eaf3-480d-a071-128307ba05a1,55.44142,-118.6511,12.47473,5.63387,-2.38371,-15.00577,2.55537,-6.41912,0.58354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,2025-04-12,14:22:42.49,1,5,"Fix, Isaac",801694,Left,DAV_WIL,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,3,Top,0,1,2,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.26835,-3.056749,5.095771,1514.156306,112.399176,9:45,5.49985,-2.72454,5.52199,-36.93356,6.13803,-11.68099,-0.44993,1.07897,75.20357,-9.764766,3.020819,0.472353,,,,,,,,,,,,7.38843,4.22666,2.28842,50,5.20741,-10.03836,-117.51335,-7.5247,10.37651,21.36159,-26.23802,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,2015b9a0-17cb-11f0-99f5-3198f9937bb1,79.79715,,,6.06479,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:22:42.49,2025-04-12T14:22:42.4937984-04:00,2025-04-12T18:22:42.4937984Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,207eb349-cea0-4941-be9d-cdba4c6343c0,54.98136,-118.4154,10.6808,5.50176,-6.41673,-13.11901,2.72157,-10.47654,5.18825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,2025-04-12,14:23:01.07,1,6,"Fix, Isaac",801694,Left,DAV_WIL,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,3,Top,0,2,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.91312,-1.466781,5.609404,2231.206957,141.060911,10:45,5.64679,-2.33204,5.71853,-18.75403,16.11678,-12.15867,2.71074,1.8968,82.4861,-4.985166,3.450552,0.425013,,,,,,,,,,,,7.62776,8.90036,1.86929,50,5.51201,-12.24429,-130.0361,-3.94295,13.15121,25.49777,-16.82873,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,2b3949a0-17cb-11f0-99f5-3198f9937bb1,88.68534,,,7.42702,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:23:01.07,2025-04-12T14:23:01.0728448-04:00,2025-04-12T18:23:01.0728448Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,b853d3de-0eea-4f3d-b375-457e75c69a2d,54.78155,-130.97032,12.74888,5.64518,-3.32636,-8.41436,2.32674,-12.72614,6.5756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2025-04-12,14:23:19.14,1,7,"Fix, Isaac",801694,Left,DAV_WIL,"Blazier, Ian",813662,Left,SLU_BILL,Undefined,3,Top,0,3,2,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,88.53487,-2.091715,5.648347,1963.325601,111.406829,9:45,5.43004,-2.77584,5.70687,-27.39265,8.61063,-19.12336,1.18803,0.91039,81.40172,-7.142346,2.247523,0.431859,,,,,,,,,,,,11.27564,5.2489,2.3135,50,5.23669,-11.86572,-128.04273,-5.64786,18.83241,24.94291,-23.40739,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,35f36970-17cb-11f0-99f5-3198f9937bb1,87.27941,,,7.13315,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:23:19.14,2025-04-12T14:23:19.1407616-04:00,2025-04-12T18:23:19.1407616Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,62b69f46-dbe1-4a74-a011-6a2c9fe3276b,54.7957,-128.97356,12.47145,5.43116,-4.77433,-11.70369,2.76942,-12.56851,9.4162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
86,2025-04-12,14:23:59.12,2,1,"Fix, Isaac",801694,Left,DAV_WIL,"Iffrig, Riley",1000094154,Left,SLU_BILL,Undefined,3,Top,0,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Out,2,0,,81.4391,0.090554,3.374958,2340.719937,332.171532,5:00,5.58474,-2.62385,5.05412,-47.63601,-3.05327,2.50488,1.70063,0.77157,73.31418,-8.556262,3.816944,0.480568,46.45654,-58.960554,-20.291252,,,,,4.30159,3.25057,-14.358635,0.033341,-0.07315,-1.15256,2.30011,50,5.55537,-7.0482,-117.72445,-1.56281,-0.10016,27.42333,-33.75209,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,4dec3110-17cb-11f0-99f5-3198f9937bb1,78.43312,1.95932,,8.12492,,,,3.06128,1.95932,-0.65784,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:23:59.12,2025-04-12T14:23:59.1265280-04:00,2025-04-12T18:23:59.1265280Z,GroundBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,4c3692ca-b7e7-47b4-ae3b-23ac3cc8a334,55.445,-118.98608,13.71166,5.59155,-0.01002,-16.87604,2.62426,-7.04359,-0.05008,,3.06011,33.1709,,,,,,,,1.96139,-58.7666,,,,,,,,-0.65741,-12.26453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
87,2025-04-12,14:24:38.84,3,1,"Fix, Isaac",801694,Left,DAV_WIL,"Sitzman, Ethan",809738,Right,SLU_BILL,Undefined,3,Top,2,0,0,Cutter,Cutter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.194,-0.896715,2.392763,2462.98992,174.40104,11:45,5.48023,-2.66797,5.68347,-31.39773,6.30303,-0.50909,2.0271,-0.47871,79.51655,-6.668695,2.301791,0.441923,,,,,,,,,,,,0.87976,3.78662,2.46671,50,5.38494,-5.20881,-125.16145,-3.05031,1.40461,23.73073,-26.12855,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,65651a50-17cb-11f0-99f5-3198f9937bb1,85.29187,,,6.67745,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:24:38.84,2025-04-12T14:24:38.8494336-04:00,2025-04-12T18:24:38.8494336Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,75d321da-6f97-4549-96ee-690f7655ba1f,54.81652,-126.07137,11.86537,5.48269,-2.04846,-13.06428,2.66746,-5.26266,0.70231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2025-04-12,14:24:52.95,3,2,"Fix, Isaac",801694,Left,DAV_WIL,"Sitzman, Ethan",809738,Right,SLU_BILL,Undefined,3,Top,2,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.98301,-1.679523,4.160672,2180.573856,138.22191,10:30,5.56322,-2.60114,5.55105,-19.3156,15.85347,-13.12847,2.37956,0.19961,82.00691,-5.305701,1.827633,0.426827,,,,,,,,,,,,7.80685,8.82914,2.2495,50,5.40497,-8.89213,-130.26894,-4.46416,13.39739,27.70463,-17.02232,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,6dd23ce0-17cb-11f0-99f5-3198f9937bb1,88.30851,,,7.9761,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:24:52.95,2025-04-12T14:24:52.9591808-04:00,2025-04-12T18:24:52.9591808Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,883c2898-fcc8-4f7f-9487-13494a7402a2,54.94829,-131.31709,13.85232,5.56168,-3.82016,-8.51116,2.59551,-9.39899,6.69869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2025-04-12,14:25:08.44,3,3,"Fix, Isaac",801694,Left,DAV_WIL,"Sitzman, Ethan",809738,Right,SLU_BILL,Undefined,3,Top,2,0,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,80.52519,-0.344742,1.861811,2237.031784,311.886398,4:30,5.5138,-2.56685,5.18936,-48.39487,-3.39973,5.59803,1.1564,-0.34821,73.04019,-9.131108,2.854935,0.482785,,,,,,,,,,,,-2.18689,-1.14917,2.3895,50,5.44507,-4.02338,-116.64485,-2.44309,-2.95813,25.66618,-33.72852,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,7727eab0-17cb-11f0-99f5-3198f9937bb1,78.07285,,,7.485,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:25:08.44,2025-04-12T14:25:08.4405248-04:00,2025-04-12T18:25:08.4405248Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,dbf5652f-0a61-477a-96f8-4181520ea894,55.31005,-117.80746,12.83309,5.52113,-0.91528,-16.86426,2.56871,-3.88939,-1.47907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2025-04-12,14:25:27.13,3,4,"Fix, Isaac",801694,Left,DAV_WIL,"Sitzman, Ethan",809738,Right,SLU_BILL,Undefined,3,Top,2,0,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.21432,-0.815885,2.092658,2348.694766,308.656624,4:15,5.59448,-2.46659,5.08021,-48.56192,-2.60075,5.47969,0.77798,-0.03639,72.21881,-9.628375,3.06288,0.487941,,,,,,,,,,,,-1.98709,-0.54646,2.26368,50,5.47896,-4.46855,-116.02548,-3.40741,-2.63472,27.23175,-32.89859,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,824e87f0-17cb-11f0-99f5-3198f9937bb1,77.24802,,,7.99551,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:25:27.13,2025-04-12T14:25:27.1393792-04:00,2025-04-12T18:25:27.1393792Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,1f4e7ae2-c807-4874-8781-26f965010998,55.41802,-117.29022,13.61588,5.60173,-1.87948,-16.4493,2.46837,-4.34618,-1.31736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2025-04-12,14:27:34.63,1,1,"Weber, Jack",809756,Right,SLU_BILL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,3,Bottom,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,86.85935,-0.912915,-3.141226,1863.169834,217.018607,1:15,6.04265,1.62003,6.5026,-23.49407,12.75343,8.74705,3.24557,-0.53709,79.41395,-5.362269,-1.556001,0.433322,,,,,,,,,,,,-5.44126,7.28914,-1.40363,50,5.96836,6.5859,-126.11017,-2.67099,-8.75656,25.81459,-20.44372,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,ce442de0-17cb-11f0-99f5-3198f9937bb1,86.98489,,,7.4454,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:27:34.63,2025-04-12T14:27:34.6369536-04:00,2025-04-12T18:27:34.6369536Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,6b9e278c-25be-47ae-a589-f2fdc249642a,53.99614,-126.92554,12.90729,6.04253,-2.02526,-10.22186,-1.61602,6.86248,-4.37828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2025-04-12,14:27:47.21,1,2,"Weber, Jack",809756,Right,SLU_BILL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,3,Bottom,0,0,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,78.20073,-0.306784,-1.862295,2541.768956,132.729785,10:30,6.07199,1.63886,5.9287,-37.7803,7.91949,-7.00701,2.63883,-0.67361,71.76342,-7.29884,-3.120443,0.486551,88.54519,50.820807,6.113748,4568.310046,107.35377,123.91549,23.98253,224.00738,192.4359,16.406639,5.847503,3.08524,4.56559,-1.48591,50,6.02598,3.94548,-113.56728,-1.73927,4.01796,21.3463,-26.22819,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,d5cd0af0-17cb-11f0-99f5-3198f9937bb1,77.46861,131.47856,,6.43732,,,,1.95807,2.87435,0.63086,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:27:47.21,2025-04-12T14:27:47.2107008-04:00,2025-04-12T18:27:47.2107008Z,FlyBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,cd5b06d8-933e-4727-b61a-1d14d2ecc420,54.5715,-114.42332,10.67315,6.07464,-0.68745,-13.11409,-1.6409,3.78435,2.00898,193.558518,1.96477,81.44224,-24.50817,6.75545,-1.1764,0.08968,0.00734,-0.00187,0.0001,2.87109,100.7149,-23.31041,1.52088,0.10825,-0.14131,0.04226,-0.00585,0.00031,0.6309,8.7446,3.00653,-1.40002,0.35811,-0.04969,0.00144,0.00044,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
93,2025-04-12,14:28:32.66,2,1,"Weber, Jack",809756,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,3,Bottom,1,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,75.72431,1.585485,-1.982231,1426.943822,241.950507,2:00,5.85994,1.90383,6.60187,-42.5262,5.32709,6.95741,3.76981,0.66695,68.80066,-6.414104,-0.717448,0.497883,,,,,,,,,,,,-4.2374,2.83618,-1.7711,50,5.95109,3.57187,-109.94759,1.92638,-5.13539,21.30186,-28.73681,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,f0dcd690-17cb-11f0-99f5-3198f9937bb1,75.70541,,,6.92365,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:28:32.66,2025-04-12T14:28:32.6682624-04:00,2025-04-12T18:28:32.6682624Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,5891a898-6598-4201-b407-3584bf9ef12f,53.89587,-110.69982,10.65093,5.86514,2.94117,-14.36841,-1.90044,3.75322,-2.5677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2025-04-12,14:28:51.45,2,2,"Weber, Jack",809756,Right,SLU_BILL,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,3,Bottom,1,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.96835,-1.908352,-2.582929,1901.6277,213.904606,1:15,5.88524,1.63267,6.49812,-24.54509,12.65753,7.66725,2.08567,-0.10092,78.35047,-6.552237,-1.191854,0.438994,78.22438,-19.400212,13.447392,,,,,8.78226,6.43078,14.267339,0.078863,-4.79359,7.5754,-1.45494,50,5.74072,5.34274,-124.77608,-4.84554,-7.50535,26.71541,-20.31314,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,fc224670-17cb-11f0-99f5-3198f9937bb1,85.86103,3.01556,,7.61789,,,,0.18309,3.01556,0.173,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:28:51.45,2025-04-12T14:28:51.4565120-04:00,2025-04-12T18:28:51.4565120Z,GroundBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,c7e93317-4409-4039-9231-5ed70db8b43c,54.00101,-125.6298,13.35771,5.88519,-4.19641,-10.15657,-1.6295,5.58258,-3.75268,,0.17857,105.60455,,,,,,,,3.0172,-38.23801,,,,,,,,0.17192,25.25088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
95,2025-04-12,14:29:29.24,3,1,"Weber, Jack",809756,Right,SLU_BILL,"Torreso, Anthony",811245,Right,DAV_WIL,Undefined,3,Bottom,2,0,0,Fastball,Changeup,InPlay,Undefined,FlyBall,Single,0,0,,85.96704,-2.225083,-2.357751,1758.559952,213.73519,1:00,5.91743,1.84411,6.47728,-26.01986,11.20886,6.65339,1.70309,0.23226,78.4516,-7.126382,-1.150442,0.439147,98.01685,14.17707,-8.275361,807.596615,108.98642,22.00467,-14.89671,273.6255,269.00065,-7.187878,2.674566,-4.21473,6.90193,-1.68104,50,5.74914,4.89359,-124.78513,-5.5936,-6.59843,26.7737,-21.36856,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,12aab530-17cc-11f0-99f5-3198f9937bb1,85.83096,24.15734,,7.51544,,,,1.38318,1.73417,-0.2723,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:29:29.24,2025-04-12T14:29:29.2413440-04:00,2025-04-12T18:29:29.2413440Z,LineDrive,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,8afb38ed-2387-46ba-ae56-9733f6fbf5d0,54.02285,-125.6453,13.38685,5.91782,-4.90708,-10.68428,-1.84166,5.10558,-3.29921,193.391105,1.38319,137.92791,-22.55296,5.15603,-1.09373,0.21914,-0.03845,0.00478,-0.00029,1.73416,35.20943,-14.10982,0.12794,0.11961,-0.0449,0.00945,-0.00099,5E-05,-0.2723,-20.06076,5.12129,-1.52423,0.39266,-0.08869,0.01622,-0.00205,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
96,2025-04-12,14:30:09.26,4,1,"Weber, Jack",809756,Right,SLU_BILL,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,3,Bottom,2,0,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.91409,-1.102784,-1.382648,2270.619784,122.578059,10:00,6.00492,1.72008,5.96692,-40.46187,5.06851,-5.88394,1.61019,-0.05248,72.34085,-8.536038,-2.441572,0.485648,,,,,,,,,,,,2.7026,3.24496,-1.60707,50,5.89456,2.93972,-113.29107,-3.39738,3.53648,19.37223,-27.92783,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,2a7b5b60-17cc-11f0-99f5-3198f9937bb1,77.61261,,,5.57323,,,,,,,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:30:09.26,2025-04-12T14:30:09.2655616-04:00,2025-04-12T18:30:09.2655616Z,,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,4efa746f-40f9-496b-b0b0-aec7744664b9,54.53531,-114.06395,9.68612,6.00788,-2.28316,-13.96392,-1.72154,2.79863,1.76824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2025-04-12,14:30:24.35,4,2,"Weber, Jack",809756,Right,SLU_BILL,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,3,Bottom,2,0,1,Cutter,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,77.75248,-0.775617,-1.057617,2463.269197,130.341153,10:15,5.94378,1.69935,5.82655,-40.09797,5.97713,-5.42532,1.88108,0.26392,71.91379,-8.144433,-2.031367,0.488545,83.00105,-12.525383,-52.706901,,,,,12.19233,11.84266,-40.403313,0.081222,2.52394,3.6324,-1.60956,50,5.85636,2.27995,-113.02139,-2.75591,3.27775,19.82546,-27.45676,DAV_WIL,SLU_BILL,WilsonField,D1,A10,20250412-WilsonField-1,33726e70-17cc-11f0-99f5-3198f9937bb1,77.15245,2.14868,,5.83869,,,,3.4244,2.14868,-0.20827,dd6db79d-36b0-4584-a353-3168e17dde53,2025-04-12,18:30:24.35,2025-04-12T14:30:24.3508224-04:00,2025-04-12T18:30:24.3508224Z,GroundBall,v3,471280,471427,12 April 2025 13:30-stlouis@davidson,"Sanchez, Kamaehu",1000324940,Right,SLU_BILL,0402276f-4657-4b4d-8386-178d053705f6,54.67522,-113.83854,9.91273,5.94663,-1.62423,-13.72838,-1.70075,2.14486,1.63887,180,3.42249,72.14921,,,,,,,,2.14938,-26.45457,,,,,,,,-0.20575,-94.73304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
