PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
49,2025-05-02,18:32:19.79,2,1,"Foltz Jr., Michael",803189,Left,GEO_COL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,2,Bottom,1,0,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.85081,-1.014222,4.164123,2007.03236,106.645947,9:30,5.03825,-2.8343,5.6008,-28.87116,5.94819,-15.67832,1.68286,-0.24643,81.98341,-6.360698,1.372579,0.4247,,,,,,,,,,,,9.34567,3.66992,2.48781,50,4.9325,-8.87972,-131.45153,-3.38412,16.11272,31.67539,-25.84679,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,4f7eea10-27a5-11f0-898d-c3081aa947c1,88.75082,,,8.8674,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:32:19.79,2025-05-02T18:32:19.7917696-04:00,2025-05-02T22:32:19.7917696Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,253e5d00-01f6-4fa2-b3ec-dad57e2fcadc,54.89937,-132.62685,15.83769,5.04028,-2.42507,-12.9234,2.82839,-9.47759,8.05636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2025-05-02,18:32:34.23,2,2,"Foltz Jr., Michael",803189,Left,GEO_COL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,2,Bottom,1,0,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.34542,-0.074204,3.617772,1910.954325,83.584759,8:45,4.74949,-3.0774,5.47867,-41.59652,-0.50244,-19.17918,1.21354,-1.28596,75.27771,-7.731923,0.203791,0.461382,,,,,,,,,,,,10.9302,0.26382,2.77281,50,4.71508,-6.87805,-121.92306,-1.65928,15.98082,30.37656,-31.78833,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,58189ae0-27a5-11f0-898d-c3081aa947c1,81.69456,,,9.06771,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:32:34.23,2025-05-02T18:32:34.2365184-04:00,2025-05-02T22:32:34.2365184Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,4ddd4d30-3ec4-45fc-975c-e12c9e9d7ce6,55.01878,-123.16712,15.18828,4.75637,-0.3574,-15.89417,3.0679,-7.53254,7.99041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2025-05-02,18:32:46.72,2,3,"Foltz Jr., Michael",803189,Left,GEO_COL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,2,Bottom,1,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.81557,0.106344,2.569597,1816.559878,83.215277,8:45,4.71631,-3.12554,5.67989,-41.48971,-0.42173,-16.91513,1.35807,-2.13815,75.1344,-7.555432,-0.45621,0.461236,,,,,,,,,,,,9.41823,0.25591,2.91942,50,4.69979,-4.73003,-121.35657,-1.22678,13.69598,29.25621,-31.80192,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,5f733c00-27a5-11f0-898d-c3081aa947c1,81.72053,,,8.68117,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:32:46.72,2025-05-02T18:32:46.7215872-04:00,2025-05-02T22:32:46.7215872Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,8118ea75-f45e-4c53-bd20-523a0d82acd3,54.81728,-122.5124,14.6281,4.72344,0.02962,-15.90096,3.11698,-5.27112,6.84799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,2025-05-02,18:32:59.43,2,4,"Foltz Jr., Michael",803189,Left,GEO_COL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,2,Bottom,1,2,1,TwoSeamFastBall,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.63019,-0.665801,2.267966,1835.015762,120.537502,10:00,4.98163,-2.76185,5.4654,-28.0449,7.55894,-10.77229,2.02089,-1.53574,81.43576,-5.849108,0.35028,0.429457,,,,,,,,,,,,6.06949,4.37492,2.56961,50,4.90407,-4.65461,-129.93933,-2.54138,10.30622,28.96187,-24.74528,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,670085e0-27a5-11f0-898d-c3081aa947c1,87.76762,,,8.19443,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:32:59.43,2025-05-02T18:32:59.4392064-04:00,2025-05-02T22:32:59.4392064Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,1c7453ea-5be2-4fbc-be7f-e2252d5e2801,55.03242,-131.05619,14.48094,4.98368,-1.58712,-12.37264,2.75677,-5.05205,5.15311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2025-05-02,18:33:16.44,2,5,"Foltz Jr., Michael",803189,Left,GEO_COL,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,2,Bottom,1,3,1,Cutter,Changeup,BallCalled,Walk,Undefined,Undefined,0,0,,84.77997,0.084681,5.16711,1864.792732,81.683985,8:45,4.73593,-2.90062,5.81685,-40.37825,-0.67268,-14.28635,1.45014,0.72635,76.70965,-7.352531,2.618582,0.453521,,,,,,,,,,,,9.07575,-0.09264,2.48554,50,4.71849,-10.52819,-122.60809,-1.18285,13.61691,27.48979,-32.31305,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,713f3420-27a5-11f0-898d-c3081aa947c1,83.11072,,,8.07032,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:33:16.44,2025-05-02T18:33:16.4462592-04:00,2025-05-02T22:33:16.4462592Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,c08664c7-f29a-4ea4-b8ce-0f60e7e73d28,54.68521,-123.6541,13.7449,4.74011,0.04667,-16.15653,2.896,-11.04632,6.80846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2025-05-02,18:34:11.32,3,1,"Foltz Jr., Michael",803189,Left,GEO_COL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,2,Bottom,1,0,0,Slider,Curveball,BallinDirt,Undefined,Undefined,Undefined,0,0,,76.37482,0.499857,3.346665,2279.928656,303.207092,4:00,4.74777,-2.64159,5.52059,-54.82208,-5.62201,11.09694,0.64743,1.41578,69.89092,-9.465404,5.321061,0.50484,,,,,,,,,,,,-4.67512,-2.77654,2.34192,50,4.75382,-6.8711,-110.69515,-0.78802,-5.72248,22.25041,-35.5726,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,91f89580-27a5-11f0-898d-c3081aa947c1,74.66208,,,6.4839,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:34:11.32,2025-05-02T18:34:11.3282048-04:00,2025-05-02T22:34:11.3282048Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,6a4db04f-642f-4a0b-9cbd-504da1235cfb,54.98285,-111.69224,11.12521,4.75341,0.80607,-17.7863,2.64408,-6.61467,-2.86124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-05-02,18:34:38.47,3,2,"Foltz Jr., Michael",803189,Left,GEO_COL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,2,Bottom,1,1,0,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.29732,0.044488,3.825846,2070.144588,104.966017,9:30,5.03227,-2.68277,5.67815,-30.54305,4.97673,-14.27564,2.52859,-0.30053,81.35581,-5.597734,1.280034,0.42895,,,,,,,,,,,,8.41552,2.82654,2.36925,50,5.01672,-8.04764,-129.43576,-0.99172,14.22538,27.92367,-27.39616,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,a23429a0-27a5-11f0-898d-c3081aa947c1,87.87144,,,7.94152,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:34:38.47,2025-05-02T18:34:38.4762880-04:00,2025-05-02T22:34:38.4762880Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,c1f0344d-dc42-4cce-a0f8-50ec2f1ac45b,54.82316,-130.47213,13.96184,5.03466,0.02507,-13.69808,2.67773,-8.57561,7.11269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-05-02,18:35:04.26,3,3,"Foltz Jr., Michael",803189,Left,GEO_COL,"Cotrone, Jack",801704,Right,DAV_WIL,Undefined,2,Bottom,1,1,1,ChangeUp,Changeup,InPlay,Undefined,FlyBall,HomeRun,0,2,,82.97459,1.081059,3.482125,1648.652259,73.558193,8:30,4.72752,-2.70937,5.52338,-42.34199,-0.8015,-7.43496,2.21173,-0.06939,75.46556,-6.677412,2.159635,0.463882,105.15215,32.928314,-6.521349,3035.947036,109.4496,67.48321,-10.98756,405.46523,393.58545,-3.978411,5.570387,4.82646,-0.37244,2.41132,50,4.79322,-7.01263,-120.21343,0.78898,7.00719,25.01595,-32.71476,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,b185abe0-27a5-11f0-898d-c3081aa947c1,81.25444,106.9966,,7.50903,,,,2.03286,2.32685,0.08487,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:35:04.26,2025-05-02T18:35:04.2681856-04:00,2025-05-02T22:35:04.2681856Z,FlyBall,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,7ec26963-909a-4ee4-9f7b-c327dfd676db,54.97737,-121.24477,12.50798,4.73288,2.13773,-16.35738,2.70638,-7.30152,3.5036,186.79152,2.03671,128.54088,-25.34372,6.08748,-1.25075,0.23008,-0.03541,0.00361,-0.00016,2.32633,83.83553,-19.55751,1.42313,-0.06073,-0.07487,0.02565,-0.00342,0.00017,0.08409,-14.68747,4.44286,-1.09082,0.22425,-0.04031,0.00597,-0.00059,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
57,2025-05-02,18:35:54.80,4,1,"Foltz Jr., Michael",803189,Left,GEO_COL,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,2,Bottom,1,0,0,Fastball,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,89.08635,1.384061,2.648856,1877.314379,121.066233,10:00,5.11973,-2.96319,5.52178,-27.25879,9.23812,-13.03698,4.14385,-1.57127,79.574,-3.713914,0.32874,0.43481,,,,,,,,,,,,7.51402,4.56425,2.74169,50,5.22245,-5.38497,-128.92874,2.16111,12.36961,32.3005,-24.66039,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,cfabb830-27a5-11f0-898d-c3081aa947c1,86.68714,,,9.51234,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:35:54.80,2025-05-02T18:35:54.8059136-04:00,2025-05-02T22:35:54.8059136Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,73dd5c26-97eb-40c2-9bad-d7f8c627a517,54.97604,-130.16942,16.15025,5.12125,3.10833,-12.3302,2.95765,-5.8601,6.18481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-05-02,18:36:56.40,5,1,"Foltz Jr., Michael",803189,Left,GEO_COL,"Woodall, JD",1000078766,Right,DAV_WIL,Undefined,2,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.15401,-1.369712,4.154714,1907.836109,110.879148,9:45,5.01389,-2.55249,5.61721,-30.71994,6.59052,-13.46209,1.17195,0.21005,78.96253,-7.072279,1.756792,0.439629,,,,,,,,,,,,8.35973,4.18555,2.20648,50,4.87702,-8.68189,-127.41207,-4.12826,13.40615,32.14317,-25.46186,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,f45b8110-27a5-11f0-898d-c3081aa947c1,85.73687,,,9.19148,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:36:56.40,2025-05-02T18:36:56.4009984-04:00,2025-05-02T22:36:56.4009984Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,3831d2d2-113c-459f-ae38-0b2731fd6017,54.88202,-128.6378,16.07158,5.01594,-3.15731,-12.73093,2.5473,-9.19311,6.70308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2025-05-02,18:37:17.32,5,2,"Foltz Jr., Michael",803189,Left,GEO_COL,"Woodall, JD",1000078766,Right,DAV_WIL,Undefined,2,Bottom,1,1,0,Fastball,Sinker,InPlay,Undefined,Bunt,Out,1,0,,89.48842,-1.003832,4.340649,2080.358412,118.91594,10:00,5.05112,-2.63671,5.59,-26.64509,9.62587,-14.84206,1.89055,0.18739,79.93576,-5.984378,1.7006,0.433462,,,,,,,,,,,,9.06965,5.60918,2.27359,50,4.9477,-9.15815,-129.29148,-3.19772,14.97761,33.08568,-22.91103,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,00cdd830-27a6-11f0-898d-c3081aa947c1,86.95675,,,9.55267,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:37:17.32,2025-05-02T18:37:17.3247488-04:00,2025-05-02T22:37:17.3247488Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,2ba1db06-8cd6-4688-96d5-9cbd271c6a10,54.90797,-130.54139,16.54284,5.05216,-2.33219,-11.45552,2.63025,-9.72397,7.48881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2025-05-02,18:38:03.74,6,1,"Foltz Jr., Michael",803189,Left,GEO_COL,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,2,Bottom,2,0,0,Slider,Slider,InPlay,Undefined,LineDrive,Single,0,1,,77.71519,0.908529,1.825646,2322.898086,278.474095,3:15,4.98152,-2.70205,5.41255,-47.12239,0.51079,7.53654,1.90633,-0.36304,70.68267,-7.713953,3.166131,0.496737,102.05107,5.790458,-24.408291,2419.486526,,,,101.13081,97.16686,-25.302763,0.742747,-3.2452,0.38937,2.53409,50,5.02937,-3.88194,-112.67418,0.22609,-4.11997,22.8485,-31.67972,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,1c94e5e0-27a6-11f0-898d-c3081aa947c1,75.88012,4.17032,,7.03251,,,,2.60859,1.94167,0.54444,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:38:03.74,2025-05-02T18:38:03.7416960-04:00,2025-05-02T22:38:03.7416960Z,GroundBall,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,e26de984-7c85-4027-af58-f33bf0439049,55.08762,-113.70118,11.42425,4.9872,1.65004,-15.83986,2.70442,-3.69676,-2.05999,44.074112,2.67344,134.41234,-20.19047,,,,,,,2.00866,13.86817,-22.42289,,,,,,,0.54942,-61.63205,3.62559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
61,2025-05-02,18:38:50.13,7,1,"Foltz Jr., Michael",803189,Left,GEO_COL,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,2,0,0,Fastball,Sinker,InPlay,Undefined,FlyBall,Out,1,0,,90.44743,0.058819,4.522094,2073.281368,113.303273,9:45,5.13171,-2.59812,5.65749,-26.94498,8.34548,-16.25103,2.94132,0.27367,80.93586,-4.975485,1.629732,0.427563,103.31238,21.496909,-4.562248,2605.8991,109.77763,40.65588,-6.99056,374.45982,367.38112,-0.185403,4.247734,9.77056,4.5865,2.22513,50,5.11991,-9.61124,-130.72683,-0.81425,16.56356,32.79115,-24.39876,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,38399e80-27a6-11f0-898d-c3081aa947c1,88.15649,57.63942,,9.51157,,,,1.79812,2.97171,-0.28378,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:38:50.13,2025-05-02T18:38:50.1383680-04:00,2025-05-02T22:38:50.1383680Z,LineDrive,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Nicholson, Tim",1000016397,Right,GEO_COL,85320133-df7d-43c1-a4f4-a6760b069333,54.84042,-131.9354,16.39558,5.13335,0.08501,-12.19938,2.59062,-10.22171,8.28178,194.400042,1.79788,140.54172,-25.39643,6.03651,-1.35875,0.27769,-0.04382,0.00419,-0.00016,2.97217,55.51732,-15.07996,0.5275,-0.00667,-0.00014,-0.00585,0.00197,-0.00018,-0.28375,-11.21476,4.85407,-0.98942,0.19724,-0.03923,0.00673,-0.00071,3E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
62,2025-05-02,18:41:13.07,1,1,"Fix, Isaac",801694,Left,DAV_WIL,"Schwartz, Ellis",1000079927,Left,GEO_COL,Undefined,3,Top,0,0,0,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,0,0,,87.83841,-0.770345,1.888645,2432.99744,139.473555,10:45,5.5608,-2.44754,5.62142,-29.8149,6.85571,-4.85079,2.35689,-1.08861,80.27154,-6.274984,1.02231,0.435843,,,,,,,,,,,,3.01618,4.03264,2.28967,50,5.47588,-3.99855,-127.48705,-2.76544,4.94916,26.93866,-25.557,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,8d5fde10-27a6-11f0-898d-c3081aa947c1,86.48162,,,7.56686,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:41:13.07,2025-05-02T18:41:13.0786816-04:00,2025-05-02T22:41:13.0786816Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,592a5e63-f9e2-453e-8db9-c8b61f606a0c,54.87873,-128.51382,13.46933,5.56272,-1.79134,-12.7785,2.44567,-4.18719,2.47458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2025-05-02,18:41:28.44,1,2,"Fix, Isaac",801694,Left,DAV_WIL,"Schwartz, Ellis",1000079927,Left,GEO_COL,Undefined,3,Top,0,1,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,81.11146,0.963587,2.718457,2250.394885,323.979197,4:45,5.58643,-2.59402,4.809,-48.83782,-2.84666,3.49335,2.43063,0.27449,71.83867,-7.921808,3.332393,0.4881,,,,,,,,,,,,-0.64201,-1.17618,2.32025,50,5.64078,-5.71306,-117.00089,0.10624,-0.85636,29.81812,-33.743,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,96777170-27a6-11f0-898d-c3081aa947c1,77.22281,,,9.27279,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:41:28.44,2025-05-02T18:41:28.4467712-04:00,2025-05-02T22:41:28.4467712Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,b2c35eb5-d21e-4523-b2d7-7732db9c79df,55.68485,-118.44083,14.90906,5.59631,1.73572,-16.8715,2.59514,-5.6717,-0.42818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2025-05-02,18:41:45.95,1,3,"Fix, Isaac",801694,Left,DAV_WIL,"Schwartz, Ellis",1000079927,Left,GEO_COL,Undefined,3,Top,0,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.20127,-0.368237,1.58256,2219.552104,296.413306,4:00,5.52319,-2.5094,4.62805,-48.05932,-1.32543,7.04768,1.16807,-0.4174,71.23233,-9.106457,2.82013,0.492025,,,,,,,,,,,,-2.78886,0.00039,2.33991,50,5.44181,-3.54814,-117.03769,-2.5841,-3.66724,32.7483,-32.17354,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,a1055120-27a6-11f0-898d-c3081aa947c1,76.60672,,,9.96894,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:41:45.95,2025-05-02T18:41:45.9553792-04:00,2025-05-02T22:41:45.9553792Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,9381fc39-54fd-4e41-a28e-67fbb1006bec,55.86672,-118.6679,16.37415,5.53058,-0.98251,-16.08677,2.51199,-3.36558,-1.83362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2025-05-02,18:42:04.52,1,4,"Fix, Isaac",801694,Left,DAV_WIL,"Schwartz, Ellis",1000079927,Left,GEO_COL,Undefined,3,Top,0,2,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.71532,-0.8568,2.830907,2104.097048,114.735631,9:45,5.46294,-2.60001,5.31039,-27.32986,8.21646,-15.36076,2.38018,-1.22068,81.98426,-5.885077,0.105359,0.42911,,,,,,,,,,,,8.5456,4.6826,2.35482,50,5.36538,-5.74525,-130.10541,-2.96819,14.63563,27.50804,-24.15437,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,ac01d120-27a6-11f0-898d-c3081aa947c1,87.8386,,,7.73106,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:42:04.52,2025-05-02T18:42:04.5278720-04:00,2025-05-02T22:42:04.5278720Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,4d1bc6c2-30db-4a48-ac8f-dcbf3ebadc35,55.19069,-131.19828,13.75402,5.46425,-2.00855,-12.07719,2.59462,-6.32671,7.31782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,2025-05-02,18:42:23.00,1,5,"Fix, Isaac",801694,Left,DAV_WIL,"Schwartz, Ellis",1000079927,Left,GEO_COL,Undefined,3,Top,0,2,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.11632,-1.425177,2.707628,2206.193953,298.503494,4:00,5.49842,-2.58219,5.01301,-44.12605,0.60965,1.8841,0.47433,0.13228,73.57004,-9.414322,3.040524,0.481391,,,,,,,,,,,,-0.04701,1.10547,2.32069,50,5.32576,-5.62799,-117.36725,-4.5166,-0.06429,26.18726,-30.66165,DAV_WIL,GEO_COL,WilsonField,D1,A10,20250502-WilsonField-1,b6fe7830-27a6-11f0-898d-c3081aa947c1,78.29894,,,7.54628,,,,,,,e044344d-847d-4c36-baa5-a5580c00e595,2025-05-02,22:42:23.00,2025-05-02T18:42:23.0048768-04:00,2025-05-02T22:42:23.0048768Z,,v3,471280,471301,02 May 2025 17:30-georgewash@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,9f7b568b-b67b-4f7f-b006-20adfd498738,55.4877,-118.58535,13.09363,5.50268,-3.09037,-15.33083,2.58241,-5.625,-0.03215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
