PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
44,2025-02-23,13:24:42.80,3,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,1,1,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.41284,-1.328845,4.491838,1969.423502,111.767369,9:45,5.74994,-2.39857,6.13345,-30.60348,9.51154,-20.45316,1.96741,0.05726,76.08367,-7.043011,0.814293,0.455853,,,,,,,,,,,,11.93591,5.68709,2.06566,50,5.63225,-8.72293,-120.85757,-3.73715,17.57201,24.57569,-23.80155,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,74487220-f213-11ef-9d99-affcae2ee4f8,82.68548,,,7.32916,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:24:42.80,2025-02-23T13:24:42.8042240-05:00,2025-02-23T18:24:42.8042240Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,f714ebf4-f59c-4912-9257-ae32ccb43772,54.36795,-121.74253,12.28784,5.75139,-2.88007,-11.90078,2.39116,-9.35569,8.78601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,2025-02-23,13:25:14.49,3,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,1,1,1,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,74.83204,0.415329,2.421649,1966.987195,209.689021,1:00,5.8433,-2.75871,5.2656,-44.92317,7.35721,3.05579,2.49024,-0.22773,67.32591,-7.847461,2.963267,0.520404,60.16541,27.481498,163.364876,4619.198362,,,,123.73871,55.31499,167.029732,1.898238,-0.69528,4.07532,2.53463,50,5.84869,-4.69569,-108.2612,-0.63979,-0.80598,22.99593,-27.44982,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,873fcae0-f213-11ef-9d99-affcae2ee4f8,72.42915,19.65939,,7.50613,,,,2.2824,2.5637,0.24913,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:25:14.49,2025-02-23T13:25:14.4934400-05:00,2025-02-23T18:25:14.4934400Z,LineDrive,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,8231cda1-a947-484c-bd6e-2f303c565d7a,55.23124,-109.36674,11.49797,5.84773,0.67986,-13.72491,2.75945,-4.65695,-0.40299,334.956937,2.28242,-75.01108,4.63285,0.56828,-0.05958,-0.09751,0.07388,-0.01388,-0.00062,2.56368,40.72163,-26.63634,3.32772,-0.8116,0.2812,-0.11556,0.03555,-0.00468,0.24911,22.41252,-5.1452,0.78485,-0.26034,0.14145,-0.06986,0.01685,-0.00108,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
46,2025-02-23,13:25:34.85,3,4,"Magovern, Ben",1000120882,Left,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,1,1,2,Fastball,Changeup,InPlay,Undefined,GroundBall,Single,0,0,,83.47257,0.177173,3.928505,1966.4782,103.915213,9:30,5.71012,-2.51564,6.02195,-34.58045,5.81044,-17.7771,2.99291,-0.35265,75.6399,-6.264555,0.737148,0.457418,96.792,-48.158907,35.883802,,,,,3.44364,3.44364,33.041283,0.027559,10.35512,3.34095,2.21722,50,5.70532,-7.60998,-120.95519,-0.72132,15.17982,25.90239,-27.27647,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,9353ae50-f213-11ef-9d99-affcae2ee4f8,82.40266,2.92114,,7.83267,,,,0.76757,2.92114,0.34452,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:25:34.85,2025-02-23T13:25:34.8505088-05:00,2025-02-23T18:25:34.8505088Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,274c6aaf-385e-4961-84d5-f8ddd6283e96,54.47788,-121.91035,12.9512,5.71337,0.28451,-13.63823,2.50817,-8.16974,7.58991,,0.76681,76.89569,,,,,,,,2.92218,-105.99645,,,,,,,,0.34397,55.63007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
47,2025-02-23,13:26:20.90,4,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,2,Bottom,1,0,0,Fastball,Changeup,InPlay,Undefined,Bunt,Sacrifice,1,0,,84.20417,-0.413592,4.654241,1972.975244,108.542057,9:30,5.70455,-2.32766,6.08775,-32.20888,7.62792,-18.41147,2.6366,0.4531,75.96077,-6.439591,1.349306,0.45427,,,,,,,,,,,,11.05819,4.46012,1.97775,50,5.65556,-9.21025,-121.86996,-1.88041,16.37468,27.39446,-25.56964,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,aec485b0-f213-11ef-9d99-affcae2ee4f8,82.97373,,,8.24341,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:26:20.90,2025-02-23T13:26:20.9098240-05:00,2025-02-23T18:26:20.9098240Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,8b3a0e97-cee6-47d1-a903-634b9fa6ee78,54.41238,-122.85779,13.69723,5.70675,-0.95838,-12.78482,2.32051,-9.80071,8.18734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
48,2025-02-23,13:26:59.85,5,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.3213,-1.706686,3.763169,1885.338755,140.761129,10:45,5.84113,-2.34375,6.27431,-26.31328,13.99079,-10.23941,2.07123,0.27695,75.38822,-6.682091,1.916705,0.456926,,,,,,,,,,,,6.53292,8.2326,2.07017,50,5.70199,-7.5541,-120.68661,-4.33931,9.50093,26.54429,-20.20123,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,c5f912f0-f213-11ef-9d99-affcae2ee4f8,82.49136,,,7.93308,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:26:59.85,2025-02-23T13:26:59.8563328-05:00,2025-02-23T18:26:59.8563328Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,9edf40be-00a2-4ff2-8f8f-041b97172ee9,54.22411,-121.61213,13.27214,5.84101,-3.63496,-10.10062,2.33933,-7.88537,4.75047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,2025-02-23,13:27:17.62,5,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,0,1,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.85129,-0.770849,3.198772,1971.170217,116.53741,10:00,5.85742,-2.47178,6.17797,-29.04824,10.57745,-18.483,2.7237,-1.05487,76.24345,-6.223334,-0.133251,0.453064,94.04846,15.799171,49.352511,2588.367024,65.80314,21.29192,88.14712,239.48624,169.16813,57.767376,2.291954,10.51532,6.10347,2.23892,50,5.78438,-6.08647,-121.64398,-2.50657,15.63574,25.56117,-23.09852,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,d092d980-f213-11ef-9d99-affcae2ee4f8,83.19443,21.63095,,7.60784,,,,-0.10756,2.48726,1.04579,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:27:17.62,2025-02-23T13:27:17.6263168-05:00,2025-02-23T18:27:17.6263168Z,LineDrive,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,cf50c0cc-530e-4aee-a0ef-53db3c779c3f,54.32174,-122.54875,12.78058,5.85864,-1.68897,-11.54926,2.46415,-6.63992,7.81787,,-0.10756,86.4584,-18.94141,3.70402,-0.83328,0.17656,-0.03405,0.00484,-0.00034,2.48726,37.55569,-20.32084,2.24011,-0.49608,0.11187,-0.02047,0.00287,-0.00021,1.04579,100.70377,-7.61281,1.35322,-0.29985,0.06315,-0.01235,0.00177,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
50,2025-02-23,13:27:38.61,5,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,0,2,Curveball,Curveball,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,76.13783,0.576115,0.977593,2095.45618,276.889962,3:15,5.95894,-2.38545,5.47572,-49.93239,0.55591,12.33591,2.33712,-0.44257,68.03935,-8.618055,3.177081,0.511407,60.28938,12.785922,168.305346,3638.139762,,,,74.04156,52.34581,170.187985,0.942311,-5.81874,0.67295,2.29101,50,5.97624,-2.36298,-110.17962,-0.50995,-6.91702,25.58145,-31.37406,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,dd236700-f213-11ef-9d99-affcae2ee4f8,73.70339,6.05387,,8.09848,,,,1.02776,2.14742,0.40182,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:27:38.61,2025-02-23T13:27:38.6114560-05:00,2025-02-23T18:27:38.6114560Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,b8a1ad19-8613-43c3-9428-dcdcae7d825b,55.02006,-111.33907,12.79072,5.96713,0.91205,-15.68703,2.39101,-2.04947,-3.45851,333.094058,1.02776,-84.44167,5.95926,0.46177,-0.18205,0.07729,-0.00797,-0.00508,0.00192,2.14742,19.56908,-25.64046,3.10476,-0.64,0.13402,-0.02437,0.00811,-0.00197,0.40182,17.47881,-5.37973,0.75189,-0.15052,0.01946,-0.00693,0.0051,-0.00146,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
51,2025-02-23,13:27:59.72,5,4,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,0,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.45176,-1.49096,4.598526,1991.129018,147.488013,11:00,5.96977,-2.44212,6.34519,-22.66088,16.05068,-9.43441,2.70406,1.01414,77.21848,-5.781888,2.898966,0.447808,63.49371,-29.915175,73.314752,,,,,3.33264,3.21161,58.111986,0.054397,6.20099,9.15504,2.11156,50,5.85026,-9.4884,-122.36035,-3.81053,9.39745,24.23224,-18.29978,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,e9a96d30-f213-11ef-9d99-affcae2ee4f8,84.171,2.53768,,7.23328,,,,0.4942,2.53768,-1.39508,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:27:59.72,2025-02-23T13:27:59.7295616-05:00,2025-02-23T18:27:59.7295616Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,1bff34a6-2777-4570-a911-8b4ac4f19302,54.15421,-123.18031,12.11612,5.96873,-3.19132,-9.14989,2.438,-9.80639,4.69873,180,0.49329,23.27889,,,,,,,,2.53951,-46.65103,,,,,,,,-1.39811,77.66523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
52,2025-02-23,13:28:23.46,5,5,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,0,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.8479,-0.384433,3.66719,2037.332806,142.406233,10:45,5.94182,-2.34703,6.10736,-25.26627,13.59383,-9.44953,3.48006,0.26134,77.01184,-5.150262,1.96917,0.448666,70.19781,12.302741,175.759217,1399.170897,,,,114.94366,53.48241,174.003796,1.287814,5.98646,7.51914,2.06992,50,5.89903,-7.51345,-122.99066,-1.57072,9.09864,26.15827,-20.746,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,f7cde120-f213-11ef-9d99-affcae2ee4f8,84.01001,9.35687,,7.83606,,,,0.80103,3.35236,-0.31861,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:28:23.46,2025-02-23T13:28:23.4604544-05:00,2025-02-23T18:28:23.4604544Z,GroundBall,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,022ba8d2-cbc0-4cfd-bb09-5ba54938f387,54.3914,-123.92112,13.07913,5.94178,-0.83277,-10.373,2.34293,-7.83709,4.54932,45.963715,0.80103,-100.31685,9.48543,-1.03307,0.23638,-0.0348,0.00639,-0.00141,0.00014,3.35236,21.9377,-20.89577,1.74165,-0.31665,0.06746,-0.00987,0.0016,-0.0002,-0.31861,7.4386,2.1227,-0.43675,0.07389,-0.01486,0.00223,-0.00042,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
53,2025-02-23,13:28:50.42,5,6,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,0,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,76.99696,1.349748,3.132904,2183.501759,303.266406,4:00,5.93505,-2.36863,5.61433,-52.55601,-4.80201,9.53926,2.81728,1.3533,70.89101,-8.225892,4.832325,0.497366,,,,,,,,,,,,-3.93189,-2.32351,2.09464,50,6.01681,-6.47531,-111.68229,0.90844,-4.95912,20.37472,-35.10459,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,07eac9b0-f214-11ef-9d99-affcae2ee4f8,75.78408,,,6.10596,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:28:50.42,2025-02-23T13:28:50.4239104-05:00,2025-02-23T18:28:50.4239104Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,b539829f-b226-43bc-8bf6-4319d2613e88,54.88707,-112.57033,10.18736,5.94387,2.43849,-17.55229,2.37216,-6.25916,-2.47956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2025-02-23,13:29:09.23,5,7,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,1,2,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.78897,-2.434489,4.846864,1994.298684,116.259351,10:00,5.7241,-2.53303,6.01147,-28.89139,11.09654,-19.77474,1.05169,0.32001,76.57196,-7.813625,1.30163,0.455131,,,,,,,,,,,,11.70914,6.78969,2.16315,50,5.51637,-9.53853,-121.26405,-6.05721,17.37102,24.52892,-22.10122,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,13144d20-f214-11ef-9d99-affcae2ee4f8,82.81675,,,7.21701,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:29:09.23,2025-02-23T13:29:09.2373504-05:00,2025-02-23T18:29:09.2373504Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,439ba6da-4ba4-45f8-8a84-02efc6bf1c2c,54.49077,-122.16905,12.26446,5.72481,-5.24178,-11.05061,2.5269,-10.17944,8.68551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-02-23,13:29:30.38,5,8,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,2,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,85.32876,-1.10782,5.21155,2084.997771,136.985795,10:30,5.82173,-2.2783,6.39652,-24.73403,13.03135,-11.0619,2.73735,1.60616,78.25442,-5.764209,3.219509,0.442301,,,,,,,,,,,,7.28276,7.4617,1.90858,50,5.73036,-10.88077,-123.63169,-3.0999,11.29733,24.12601,-20.59916,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,1fb0c180-f214-11ef-9d99-affcae2ee4f8,85.2189,,,7.07434,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:29:30.38,2025-02-23T13:29:30.3838720-05:00,2025-02-23T18:29:30.3838720Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,0fda0dab-9110-4f6e-a063-b8a8d63600d6,54.10577,-124.43033,12.06301,5.8217,-2.41802,-10.29958,2.27495,-11.25474,5.64866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-02-23,13:29:51.41,5,9,"Magovern, Ben",1000120882,Left,BUC_BIS,"Edwards, Scott",1000092075,Right,DAV_WIL,Undefined,2,Bottom,2,3,2,Curveball,Curveball,BallCalled,Walk,Undefined,Undefined,0,0,,76.405,2.2331,1.004812,2092.891272,322.579197,4:45,5.90318,-2.55961,5.50437,-54.40373,-5.89532,5.63677,3.45946,-1.15002,70.25751,-7.682448,2.009599,0.501279,,,,,,,,,,,,-2.55193,-3.07709,2.46803,50,6.06179,-2.16252,-110.92483,2.51149,-3.18312,19.63415,-36.01219,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,2c4a76c0-f214-11ef-9d99-affcae2ee4f8,75.19249,,,6.14749,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:29:51.41,2025-02-23T13:29:51.4184192-05:00,2025-02-23T18:29:51.4184192Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,d4ed2ce5-531d-4e64-9371-56bced6afb36,54.99718,-111.80585,9.81708,5.91284,4.12743,-18.0061,2.56186,-2.01969,-1.59156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2025-02-23,13:30:26.08,6,1,"Magovern, Ben",1000120882,Left,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,83.03535,-1.563305,4.894621,1995.678885,131.988579,10:30,5.78529,-2.39705,6.45393,-26.1649,13.63579,-13.75229,2.16308,0.96454,76.16087,-6.492514,2.411936,0.454064,,,,,,,,,,,,8.57756,7.94233,2.05594,50,5.6624,-9.817,-120.33141,-4.00925,12.59993,22.94306,-20.50727,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,40e3bfb0-f214-11ef-9d99-affcae2ee4f8,83.01138,,,6.87448,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:30:26.08,2025-02-23T13:30:26.0838912-05:00,2025-02-23T18:30:26.0838912Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,a4e28a82-ab26-4636-b048-5993f0ce4214,54.04724,-121.10063,11.47153,5.78529,-3.3217,-10.25363,2.39215,-10.23943,6.29997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-02-23,13:30:44.19,6,2,"Magovern, Ben",1000120882,Left,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,2,1,0,Fastball,Splitter,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.31328,-2.257894,2.813909,2117.344995,137.093536,10:30,5.83417,-2.40954,6.08244,-21.82541,17.43154,-14.97666,1.92283,-1.05215,76.88743,-6.388049,0.118568,0.450951,,,,,,,,,,,,8.49811,10.02705,2.19964,50,5.64785,-5.41671,-122.25577,-5.43575,12.81076,24.99566,-17.0585,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,4bbb5290-f214-11ef-9d99-affcae2ee4f8,83.58428,,,7.42584,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:30:44.19,2025-02-23T13:30:44.1972736-05:00,2025-02-23T18:30:44.1972736Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,a3f6059f-91df-45e1-be18-077af8e5e9dd,54.416,-123.15533,12.49783,5.83242,-4.82184,-8.52925,2.40288,-5.87775,6.40538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2025-02-23,13:31:01.80,6,3,"Magovern, Ben",1000120882,Left,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,2,1,1,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,84.75676,-0.846636,1.956828,2016.841672,116.02845,9:45,5.78658,-2.47779,5.95928,-28.75746,10.19693,-18.24879,2.60451,-2.1832,77.30517,-6.214241,-1.3238,0.44921,,,,,,,,,,,,9.85871,5.87953,2.33211,50,5.70341,-3.45877,-123.03986,-2.72892,15.04236,25.47813,-23.2031,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,563200c0-f214-11ef-9d99-affcae2ee4f8,83.90825,,,7.45159,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:31:01.80,2025-02-23T13:31:01.8074112-05:00,2025-02-23T18:31:01.8074112Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,24141bc8-01da-4542-b7a5-db2fcafb177b,54.53941,-123.97628,12.73907,5.78803,-1.87611,-11.60155,2.46939,-4.01163,7.52118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2025-02-23,13:31:18.50,6,4,"Magovern, Ben",1000120882,Left,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,2,2,1,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.02294,-1.953861,2.960616,2168.146617,137.894137,10:30,5.92455,-2.33085,6.0872,-21.46123,17.29863,-14.4128,2.3255,-0.79064,77.16044,-6.030106,0.367374,0.448087,,,,,,,,,,,,8.28,9.89571,2.10948,50,5.76218,-5.79449,-123.23502,-4.80768,12.62559,26.42262,-17.08474,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250223-WilsonField-2,60259c40-f214-11ef-9d99-affcae2ee4f8,84.11855,,,7.8625,,,,,,,11be5751-1f83-4ace-b17d-c37c981eb32d,2025-02-23,18:31:18.50,2025-02-23T13:31:18.5035264-05:00,2025-02-23T18:31:18.5035264Z,,v3,471280,471249,23 February 2025 13:00-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,c81e79c8-aa94-467a-afa8-d99075e441de,54.41043,-124.17706,13.21131,5.92272,-4.19856,-8.54237,2.3241,-6.24462,6.3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
