PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
53,2025-02-21,17:33:15.99,4,2,"O'Neill, Tyler",828468,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,0,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,89.97193,-1.696436,-4.026349,2455.132429,204.179649,12:45,5.82202,1.68326,6.15297,-17.21257,17.8908,7.41559,2.8159,-1.42503,80.37719,-5.0258,-2.694103,0.426428,,,,,,,,,,,,-5.17709,10.17957,-1.3802,50,5.68383,8.83356,-130.06743,-4.31499,-8.66376,33.15828,-15.13872,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,d80bc440-f0a3-11ef-8fbf-0b2832a7adb3,88.3911,,,9.59474,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:33:15.99,2025-02-21T17:33:15.9931392-05:00,2025-02-21T22:33:15.9931392Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,a97b6b73-26d5-4a16-8772-7b608cf375ab,54.34099,-131.16941,16.57914,5.81887,-3.81187,-7.56936,-1.67856,9.1215,-4.33188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2025-02-21,17:33:33.59,4,3,"O'Neill, Tyler",828468,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,0,2,0,Sinker,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,88.11415,-3.011144,-3.819677,2371.300798,221.687596,1:30,5.77438,1.72869,6.11579,-19.89966,16.49336,13.48493,1.32323,-0.68445,79.49164,-6.800838,-1.395212,0.434191,,,,,,,,,,,,-8.19422,9.87591,-1.44239,50,5.53254,7.95703,-127.44624,-7.28453,-13.26876,29.97301,-16.18215,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,e2900700-f0a3-11ef-8fbf-0b2832a7adb3,86.81081,,,8.6225,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:33:33.59,2025-02-21T17:33:33.5917568-05:00,2025-02-21T22:33:33.5917568Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,14ed2c29-c3b9-43a2-8795-01043a4b4ba1,54.38224,-128.47272,14.9865,5.77252,-6.73034,-8.09108,-1.72267,8.41144,-6.63438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,2025-02-21,17:33:51.61,4,4,"O'Neill, Tyler",828468,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,0,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.17765,-2.568972,-2.948025,2429.48171,199.759565,12:45,5.79547,1.64125,6.25791,-19.62824,17.38725,5.74473,1.78617,-0.60084,78.44208,-6.330679,-1.911527,0.437888,,,,,,,,,,,,-3.96193,10.2789,-1.42508,50,5.59495,6.27053,-126.21888,-6.19582,-6.26962,30.25577,-15.90807,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,ed4a74f0-f0a3-11ef-8fbf-0b2832a7adb3,86.07778,,,8.73557,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:33:51.61,2025-02-21T17:33:51.6187648-05:00,2025-02-21T22:33:51.6187648Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,f298d208-d124-401e-b9f5-b4a58dacd8bc,54.23885,-127.23091,15.12788,5.79329,-5.66371,-7.95403,-1.63833,6.48024,-3.13481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,2025-02-21,17:34:07.88,4,5,"O'Neill, Tyler",828468,Right,BUC_BIS,"Schuchart, Chris",1000282281,Right,DAV_WIL,Undefined,2,Bottom,0,3,1,Sinker,Four-Seam,InPlay,Undefined,FlyBall,Sacrifice,1,1,,88.31212,-1.983635,-2.315573,2456.355962,219.607447,1:15,5.71951,1.76858,6.03535,-20.44273,15.81186,11.97166,2.17688,0.62083,79.5244,-5.876034,-0.162067,0.433364,102.0792,20.887987,-28.401561,1802.93328,95.26872,35.26898,-54.98974,311.89513,308.64748,-34.534515,3.429454,-6.94481,9.18182,-1.59425,50,5.5536,4.68182,-127.97386,-5.03507,-11.31404,30.75289,-17.21566,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,f6fd5df0-f0a3-11ef-8fbf-0b2832a7adb3,86.97639,42.85569,,8.78772,,,,1.97687,2.2944,-0.55637,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:34:07.88,2025-02-21T17:34:07.8819328-05:00,2025-02-21T22:34:07.8819328Z,LineDrive,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,efea617f-064a-43ea-b131-d0f802358019,54.46281,-129.04184,15.37645,5.71807,-4.43721,-8.60783,-1.76366,5.07473,-5.65702,,1.97695,123.03737,-25.74738,6.07711,-1.39784,0.29406,-0.04903,0.00525,-0.00026,2.29429,53.38283,-20.34536,2.47464,-0.61891,0.14346,-0.02506,0.00253,-9E-05,-0.55637,-66.53181,7.89001,-1.83201,0.42414,-0.09093,0.01533,-0.00157,7E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
57,2025-02-21,17:34:52.06,5,1,"O'Neill, Tyler",828468,Right,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,73.22964,0.801905,-1.383882,2565.72562,52.269116,7:45,5.9085,1.47969,5.18267,-63.46409,-8.22355,-13.49792,1.37459,-0.94745,65.75642,-10.72585,-3.780098,0.534934,,,,,,,,,,,,6.21032,-3.80197,-1.34027,50,5.93507,3.07642,-105.9472,-0.61508,6.81479,23.92522,-36.34611,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,115c0200-f0a4-11ef-8fbf-0b2832a7adb3,70.46182,,,7.47323,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:34:52.06,2025-02-21T17:34:52.0600064-05:00,2025-02-21T22:34:52.0600064Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,4657c817-2489-49cb-aba8-a94097c4ef69,55.31633,-107.14102,11.96261,5.92052,1.19852,-18.17306,-1.48529,2.73637,3.4074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-02-21,17:35:12.56,5,2,"O'Neill, Tyler",828468,Right,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,1,1,0,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.01446,-1.916968,-2.628245,2279.071924,225.332736,1:30,5.6728,1.82028,5.51224,-38.97085,5.15571,3.53551,0.63006,-0.34456,73.21686,-9.074773,-1.997772,0.478103,,,,,,,,,,,,-2.69465,3.68772,-1.59347,50,5.47942,5.24107,-117.23694,-5.22554,-3.67086,26.54248,-27.15033,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,1d8da6a0-f0a4-11ef-8fbf-0b2832a7adb3,78.83749,,,7.7976,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:35:12.56,2025-02-21T17:35:12.5678592-05:00,2025-02-21T22:35:12.5678592Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,6edc3378-bcfa-434a-8662-e74cfb99c404,54.98626,-118.36045,13.27124,5.67629,-4.07631,-13.57516,-1.81861,5.39645,-1.83543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2025-02-21,17:35:33.48,5,3,"O'Neill, Tyler",828468,Right,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,1,2,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,89.99224,-3.327372,-3.780488,2458.813656,224.709792,1:30,5.77707,1.49818,6.28071,-17.90324,16.98631,15.46654,1.2081,-0.70254,80.68511,-6.77396,-0.990574,0.425127,,,,,,,,,,,,-9.30528,10.33922,-1.22598,50,5.52211,7.95646,-130.09393,-8.06071,-15.60004,32.83035,-14.84063,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,2a03f560-f0a4-11ef-8fbf-0b2832a7adb3,88.66151,,,9.30712,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:35:33.48,2025-02-21T17:35:33.4851584-05:00,2025-02-21T22:35:33.4851584Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,c33236fc-ff95-4a45-a0df-3c85730247fc,54.21657,-131.1537,16.41518,5.77458,-7.58165,-7.42032,-1.49095,8.46004,-7.80002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2025-02-21,17:35:51.63,5,4,"O'Neill, Tyler",828468,Right,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,1,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.92306,-2.063413,-2.840763,2412.26448,209.304845,1:00,5.7497,1.68332,6.20261,-17.16355,18.58103,9.65091,2.41155,-0.13683,79.60065,-5.388272,-1.101113,0.430305,,,,,,,,,,,,-5.9104,10.68032,-1.47408,50,5.58568,5.97741,-128.72101,-5.08199,-9.69929,32.17369,-14.64703,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,34c7b220-f0a4-11ef-8fbf-0b2832a7adb3,87.59467,,,9.32241,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:35:51.63,2025-02-21T17:35:51.6335616-05:00,2025-02-21T22:35:51.6335616Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,76399b6c-3bc1-4b49-9b3e-8fb813547ded,54.29192,-129.78933,16.08685,5.74635,-4.59563,-7.32352,-1.6779,6.29948,-4.84965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,2025-02-21,17:36:09.31,5,5,"O'Neill, Tyler",828468,Right,BUC_BIS,"Rice, Aidan",811240,Right,DAV_WIL,Undefined,2,Bottom,1,3,1,Sinker,Four-Seam,InPlay,Undefined,GroundBall,Single,0,1,,89.54666,-2.758334,-3.260533,2531.452852,216.266567,1:15,5.73545,1.66833,6.27533,-17.33883,17.66851,12.00528,1.74181,-0.34006,80.64465,-6.097826,-1.094219,0.425844,100.9824,-1.957296,1.549594,,,,,24.89294,23.1359,2.285761,0.170158,-7.28008,10.44245,-1.43273,50,5.52272,6.89146,-129.63531,-6.71408,-12.18184,31.3201,-14.70061,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,3f578da0-f0a4-11ef-8fbf-0b2832a7adb3,88.51226,1.63286,,8.902,,,,0.40435,1.63286,0.34102,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:36:09.31,2025-02-21T17:36:09.3124096-05:00,2025-02-21T22:36:09.3124096Z,GroundBall,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,0ff9482e-03e7-4ecc-876d-529ca675c98f,54.22201,-130.65137,15.66005,5.7328,-6.23718,-7.35031,-1.66271,7.28666,-6.09092,1.710905,0.40518,147.90238,-24.16214,,,,,,,1.63403,-5.14938,-26.21389,,,,,,,0.34107,3.99916,-0.99424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
62,2025-02-21,17:38:02.17,6,1,"O'Neill, Tyler",828468,Right,BUC_BIS,"Jouras, Noah",1000282260,Right,DAV_WIL,Undefined,2,Bottom,1,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Sacrifice,1,1,,73.99326,0.523798,-1.377833,2371.475049,177.562687,12:00,5.73727,1.74727,5.13555,-43.84093,9.98253,-0.33492,2.57728,0.42161,66.32179,-7.5579,-1.437113,0.528028,24.32399,36.671997,35.114872,2183.068752,,,,40.68724,35.49935,35.02553,1.513942,-0.31961,5.36744,-1.61779,50,5.75328,2.58739,-107.03115,-0.40779,-0.36131,22.85539,-26.10626,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,82aea0c0-f0a4-11ef-8fbf-0b2832a7adb3,71.38339,9.83469,,7.67146,,,,1.45854,2.68674,-0.42141,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:38:02.17,2025-02-21T17:38:02.1777408-05:00,2025-02-21T22:38:02.1777408Z,GroundBall,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,9ad9bbfe-1d9b-490a-a052-792ba5102770,55.35969,-108.16961,11.42769,5.74121,0.89259,-13.05313,-1.74712,2.60538,-0.18065,209.030269,1.45852,23.40883,-2.90874,1.30825,-0.5417,0.05147,0.3358,-0.24765,0.05283,2.68673,21.30856,-16.54793,1.30397,-1.22494,1.95294,-1.61817,0.63247,-0.09753,-0.42141,16.45994,-0.80877,0.27637,-0.12757,0.06031,0.03328,-0.03981,0.00961,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
63,2025-02-21,17:38:45.91,7,1,"O'Neill, Tyler",828468,Right,BUC_BIS,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,2,Bottom,2,0,0,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,80.9822,-1.099782,-2.748888,1767.033106,247.106678,2:15,5.59607,1.98913,5.73394,-35.31037,8.1802,15.6567,1.62806,0.73197,73.35129,-7.64695,0.053321,0.474645,93.89378,0.283553,23.89482,3870.415756,,,,42.48195,40.1464,20.342169,0.317542,-8.88323,4.95508,-1.76987,50,5.48279,5.02303,-117.34986,-3.37746,-12.20447,25.26501,-25.36639,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,9cb49d80-f0a4-11ef-8fbf-0b2832a7adb3,79.41187,1.77752,,7.63091,,,,1.80513,1.77255,-1.19141,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:38:45.91,2025-02-21T17:38:45.9105792-05:00,2025-02-21T22:38:45.9105792Z,GroundBall,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Nascimento, Luke",10109928,Right,BUC_BIS,efd49acd-9658-42cc-b8a1-dee4d037f935,54.76523,-118.37135,12.6325,5.59862,-2.35187,-12.6832,-1.98293,5.51648,-6.10223,,1.81017,125.69402,-18.79991,,,,,,,1.77727,0.48243,-19.18991,,,,,,,-1.18467,55.49564,-16.62265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
64,2025-02-21,17:40:57.93,1,1,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Fluharty, Billy",10293540,Right,BUC_BIS,Undefined,3,Top,0,0,0,Sinker,Sinker,HitByPitch,Undefined,Undefined,Undefined,0,0,,88.71988,-0.934032,-0.813241,1974.735374,229.840743,1:45,6.19659,1.19314,6.03861,-23.82848,11.87052,12.57587,3.34586,1.48807,80.23493,-5.427076,1.451281,0.430031,,,,,,,,,,,,-6.71552,6.7739,-1.13634,50,6.11097,1.30126,-128.75691,-2.84704,-11.12316,30.0622,-20.9542,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,eb678eb0-f0a4-11ef-8fbf-0b2832a7adb3,87.65057,,,8.48496,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:40:57.93,2025-02-21T17:40:57.9345920-05:00,2025-02-21T22:40:57.9345920Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,f89985ea-6dc5-4fd5-84e3-653bc5d9cddc,54.45925,-129.79389,15.0311,6.19672,-2.12425,-10.4771,-1.18784,1.68494,-5.56158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2025-02-21,17:41:38.81,2,1,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,3,Top,0,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.57591,-1.980264,-2.903385,1907.995107,241.434074,2:00,6.11543,1.01574,6.22731,-26.97935,8.5541,13.4595,2.03699,-0.54372,80.50426,-7.033874,-0.473174,0.429032,,,,,,,,,,,,-7.79233,5.42189,-0.80469,50,5.95407,5.9548,-128.41917,-5.30203,-12.89477,28.84319,-23.20185,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,03c88e00-f0a5-11ef-8fbf-0b2832a7adb3,87.85451,,,8.07165,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:41:38.81,2025-02-21T17:41:38.8147712-05:00,2025-02-21T22:41:38.8147712Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,1209340f-55bc-4bed-959a-9892c97376d8,54.27025,-129.37472,14.42159,6.11699,-4.53337,-11.60093,-1.00905,6.38199,-6.44739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,2025-02-21,17:41:56.64,2,2,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,3,Top,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.54651,-0.756482,-0.77226,2321.776912,71.908014,8:30,6.03157,1.28481,5.5492,-47.64896,-1.16591,-8.57437,1.35381,-0.15143,71.53233,-9.463239,-2.305314,0.490703,,,,,,,,,,,,4.10721,0.09437,-1.21207,50,5.93457,1.86611,-113.92721,-3.08306,5.31346,23.99145,-32.05198,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,0e6a1cc0-f0a5-11ef-8fbf-0b2832a7adb3,76.81313,,,7.01417,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:41:56.64,2025-02-21T17:41:56.6468096-05:00,2025-02-21T22:41:56.6468096Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,ed23f5f5-d50c-4380-af11-a2030bb56a67,54.95067,-114.96502,11.99572,6.03795,-1.69657,-16.02599,-1.28782,1.63626,2.65673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,2025-02-21,17:42:36.08,2,3,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,3,Top,0,2,0,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.11165,-2.19832,-2.445948,1988.32882,231.012325,1:45,6.10025,1.04702,6.19893,-21.75517,13.7645,15.33194,2.25511,0.06535,80.02285,-6.337946,0.321194,0.428949,,,,,,,,,,,,-8.70311,8.25111,-0.87011,50,5.92387,4.86889,-129.07795,-5.59884,-14.37902,32.05561,-18.54181,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,25f3f5f0-f0a5-11ef-8fbf-0b2832a7adb3,87.87158,,,9.08881,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:42:36.08,2025-02-21T17:42:36.0867328-05:00,2025-02-21T22:42:36.0867328Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,8293734a-6003-4e5b-8399-5db9ad2028b8,54.29735,-130.14079,16.02781,6.09931,-4.98407,-9.2709,-1.03945,5.34564,-7.18951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
68,2025-02-21,17:42:59.46,2,4,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Karp, Brady",1000120885,Right,BUC_BIS,Undefined,3,Top,0,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,pitch clock violation +1 ball,91.17181,-3.303239,-1.562706,2100.573659,211.966225,1:00,6.09448,1.15621,5.90913,-23.32001,10.71564,5.93973,1.08054,0.20033,82.79235,-7.653786,-0.495316,0.419893,,,,,,,,,,,,-3.56268,6.87386,-1.03428,50,5.81574,3.3533,-132.09615,-8.40401,-6.21881,31.31706,-20.17537,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,33c98690-f0a5-11ef-8fbf-0b2832a7adb3,89.76682,,,8.37946,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:42:59.46,2025-02-21T17:42:59.4682880-05:00,2025-02-21T22:42:59.4682880Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,26c18fbb-aee3-4172-9c25-9b2b70a4637f,54.59055,-133.18002,15.65853,6.09452,-7.70575,-10.08768,-1.15406,3.56853,-3.1094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2025-02-21,17:44:30.58,3,1,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,3,Top,0,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,78.18583,-1.13217,-3.237173,2434.573931,79.683544,8:45,6.08135,1.28717,5.43787,-46.67447,0.72335,-5.41146,1.12979,-2.19838,71.07024,-9.637021,-4.199637,0.495508,,,,,,,,,,,,1.64138,1.29303,-0.99666,50,5.94931,6.61458,-113.1257,-3.8082,2.08994,23.99054,-30.52764,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,6a2ed960-f0a5-11ef-8fbf-0b2832a7adb3,76.0683,,,7.11558,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:44:30.58,2025-02-21T17:44:30.5824256-05:00,2025-02-21T22:44:30.5824256Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,f6faeea8-fda4-4801-9ec0-6e6825895e81,55.05911,-114.19354,11.99527,6.08857,-2.44938,-15.26382,-1.28901,6.52156,1.04497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,2025-02-21,17:44:52.59,3,2,"Perkins, Wilson",1000217662,Right,DAV_WIL,"Chiaravallo, Michael",10109198,Right,BUC_BIS,Undefined,3,Top,0,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,78.95069,0.574084,-1.487583,2402.445446,70.055133,8:15,6.03475,1.40343,5.71424,-46.96495,-1.47748,-8.25461,2.65603,-0.6706,72.05237,-8.045797,-2.965196,0.48542,,,,,,,,,,,,3.72591,-0.43622,-1.27386,50,6.05403,3.29567,-114.5708,-0.39602,4.90534,23.04789,-32.74836,DAV_WIL,BUC_BIS,WilsonField,D1,A10,20250221-WilsonField-1,77414110-f0a5-11ef-8fbf-0b2832a7adb3,77.6492,,,6.89832,,,,,,,ec4ff956-ec78-4460-8853-794c72be5f63,2025-02-21,22:44:52.59,2025-02-21T17:44:52.5974016-05:00,2025-02-21T22:44:52.5974016Z,,v3,471280,471249,21 February 2025 17:30-bucknell@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,d8bd3a53-fc9b-436b-b5ef-1e742bbd6fe6,54.78507,-115.52939,11.52395,6.04218,0.96602,-16.37418,-1.40669,3.09165,2.45267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
