PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
83,2025-03-23,13:48:09.99,7,8,"Hultquist, Henry",811247,Right,DAV_WIL,"Lee, Jacob",1000115663,Right,VCU_RAM,Undefined,2,Top,2,3,2,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,,90.35638,-4.512731,-0.618122,2230.168788,206.57793,1:00,6.42179,0.9323,5.80744,-12.7178,22.42647,10.53977,1.15631,1.23575,81.214,-6.990724,1.270671,0.426676,,,,,,,,,,,,-5.58788,13.34765,-0.88797,50,6.04359,0.94865,-130.61243,-10.61892,-9.46296,32.55598,-9.56997,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,fc8cb6d0-080e-11f0-bfc0-dda3691c1650,88.33963,,,9.14237,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:48:09.99,2025-03-23T13:48:09.9918336-04:00,2025-03-23T17:48:09.9918336Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,5032d539-b5af-41e9-9913-c1b9efe1c07e,54.6898,-131.77621,16.27799,6.41707,-10.27682,-4.78499,-0.92793,1.28692,-4.73148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,2025-03-23,13:51:55.59,8,1,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,2,Top,2,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,86.18174,1.111594,-2.87701,1800.709243,221.584672,1:30,4.8697,1.06809,6.41894,-19.91615,17.75403,14.49509,4.23333,-0.37105,76.99095,-2.751867,-0.25437,0.441744,,,,,,,,,,,,-8.41087,9.24075,-0.86801,50,4.9398,5.68436,-124.86021,1.93546,-13.00005,30.04537,-17.89136,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,82eb3670-080f-11f0-bfc0-dda3691c1650,85.32651,,,9.19078,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:51:55.59,2025-03-23T13:51:55.5900928-04:00,2025-03-23T17:51:55.5900928Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,690205e2-8ef7-45ff-9222-ea3f6f6234ad,54.07512,-125.837,15.02269,4.86742,2.51712,-8.94568,-1.05968,6.10699,-6.50003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
85,2025-03-23,13:52:13.06,8,2,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,2,Top,2,1,0,Sinker,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,84.40582,-0.43107,-2.66332,1926.505727,252.848506,2:30,4.9114,0.93983,6.24896,-32.01088,6.77618,17.90162,1.84582,-0.02643,77.14647,-6.409514,0.570849,0.448244,88.3501,-33.01326,-86.523025,,,,,3.57736,3.57736,-53.943306,0.026908,-10.12193,3.99437,-0.75056,50,4.8635,5.03401,-122.60614,-1.89996,-15.3513,25.06371,-26.11601,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,8d70ffd0-080f-11f0-bfc0-dda3691c1650,84.08902,1.90298,,7.25936,,,,1.92796,1.90298,0.03139,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:52:13.06,2025-03-23T13:52:13.0690048-04:00,2025-03-23T17:52:13.0690048Z,GroundBall,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,df8524cd-74ae-43bb-b065-74213efa4def,54.25264,-123.47242,12.53185,4.91357,-0.99731,-13.05801,-0.93372,5.5646,-7.67565,,1.92791,6.60121,,,,,,,,1.9035,-70.72108,,,,,,,,0.03219,-108.64541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
86,2025-03-23,13:52:36.96,8,3,"Smith, Daniel",1000260531,Right,DAV_WIL,"Henson, Will",1000216613,Right,VCU_RAM,Undefined,2,Top,2,1,1,Sinker,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.05253,0.407748,-3.414555,2001.907819,261.549047,2:45,4.84625,1.11963,6.37974,-34.50167,3.87512,17.07584,2.34691,-0.60245,76.99843,-6.05731,-0.325868,0.445867,101.55498,-4.185782,3.662987,,,,,27.98793,27.1409,4.80335,0.188914,-9.95304,2.29118,-0.88073,50,4.85999,6.70716,-123.37395,-0.18051,-15.15393,27.33276,-28.68563,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,9ba8ada0-080f-11f0-bfc0-dda3691c1650,84.53732,2.3787,,8.0541,,,,0.55293,2.3787,0.61136,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:52:36.96,2025-03-23T13:52:36.9606656-04:00,2025-03-23T17:52:36.9606656Z,GroundBall,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Jouras, Noah",1000282260,Right,DAV_WIL,78730b07-c64e-428f-abd2-271a7ecb93c5,54.11995,-124.28335,13.66638,4.85012,0.7739,-14.34281,-1.11227,7.21135,-7.57697,174.657129,0.55394,148.17527,-18.42655,,,,,,,2.37863,-10.86691,-9.12519,,,,,,,0.61146,9.48332,-1.6669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
87,2025-03-23,13:55:06.56,1,1,"Campbell, Cooper",10106050,Right,VCU_RAM,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,0,0,0,Fastball,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,82.74333,2.086345,-2.980302,1927.482217,271.864272,3:00,4.12542,2.77947,6.00481,-40.4036,0.78724,20.17155,2.69498,1.6966,74.70425,-5.42083,0.64274,0.461925,,,,,,,,,,,,-11.22099,0.21161,-2.55566,50,4.26795,5.43808,-119.92063,3.05449,-16.13288,25.93734,-31.86983,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,f4bffd80-080f-11f0-bfc0-dda3691c1650,81.59858,,,8.03908,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:55:06.56,2025-03-23T13:55:06.5601536-04:00,2025-03-23T17:55:06.5601536Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,77943156-63fb-45ee-bd98-305d92ddf0cb,54.49477,-120.88888,12.96867,4.13172,4.24421,-15.93491,-2.76991,6.04033,-8.06644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
88,2025-03-23,13:55:18.09,1,2,"Campbell, Cooper",10106050,Right,VCU_RAM,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,0,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,68.97094,3.396389,-1.358453,2123.995186,94.602922,9:15,4.18878,2.82358,5.20784,-58.10428,3.1498,-12.5891,2.5455,0.49671,62.45935,-7.234086,-3.585193,0.563299,,,,,,,,,,,,5.81874,1.13469,-2.68803,50,4.46007,2.82148,-99.77252,4.16524,5.78508,18.10204,-31.04594,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,fbaac5d0-080f-11f0-bfc0-dda3691c1650,66.91372,,,6.51159,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:55:18.09,2025-03-23T13:55:18.0992512-04:00,2025-03-23T17:55:18.0992512Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,ac0bb258-23ac-4bc6-b4e5-d879eb3c18b8,55.29016,-100.72776,9.05102,4.19705,5.80352,-15.52297,-2.82886,2.5162,2.89254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
89,2025-03-23,13:55:30.92,1,3,"Campbell, Cooper",10106050,Right,VCU_RAM,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,0,1,1,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,83.67824,2.399564,-5.441047,2032.955546,273.848897,3:15,4.25281,2.74452,6.06352,-40.66538,0.04976,22.21509,3.09619,-0.45512,74.80699,-5.164608,-1.466317,0.45925,,,,,,,,,,,,-13.16076,-0.29744,-2.3326,50,4.41866,10.60919,-120.8083,3.75224,-19.0691,27.83043,-32.60504,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,035e3550-0810-11f0-bfc0-dda3691c1650,82.07387,,,8.87125,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:55:30.92,2025-03-23T13:55:30.9214208-04:00,2025-03-23T17:55:30.9214208Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,1153d66f-854d-4f0c-b98e-e7ed1bc5b5fe,54.43557,-121.82583,13.91522,4.25968,4.94434,-16.30252,-2.73323,11.30639,-9.53455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
90,2025-03-23,13:55:44.46,1,4,"Campbell, Cooper",10106050,Right,VCU_RAM,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,68.6068,1.59131,1.327635,2139.577463,106.517312,9:30,3.94249,2.74853,5.23853,-55.30483,5.93181,-13.1043,0.83022,2.90457,62.73511,-8.509872,-0.997004,0.563219,,,,,,,,,,,,6.91075,3.12362,-2.86054,50,4.04807,-1.83738,-99.45786,1.11138,6.8788,16.88474,-29.06486,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,0b6ae860-0810-11f0-bfc0-dda3691c1650,66.92327,,,5.8717,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:55:44.46,2025-03-23T13:55:44.4696576-04:00,2025-03-23T17:55:44.4696576Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,d22b84a0-fb81-498d-bb3e-26c2f00065f8,55.25988,-100.34685,8.44237,3.94928,2.64165,-14.53243,-2.75427,-2.19954,3.4394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
91,2025-03-23,13:55:57.44,1,5,"Campbell, Cooper",10106050,Right,VCU_RAM,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,0,2,2,Fastball,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,83.9052,2.437013,-2.769783,1966.254038,284.229449,3:30,4.1813,2.5909,5.86586,-44.33065,-3.66461,20.53891,2.75496,1.72747,75.05083,-5.773249,0.910755,0.458973,,,,,,,,,,,,-11.45292,-2.28977,-2.37845,50,4.35347,5.04119,-121.47956,3.65877,-16.71482,28.97653,-35.5158,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,132c88b0-0810-11f0-bfc0-dda3691c1650,82.12337,,,8.85437,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:55:57.44,2025-03-23T13:55:57.4450688-04:00,2025-03-23T17:55:57.4450688Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,71855f14-d178-414a-acfa-cb0a8438d54d,54.63415,-122.57996,14.48826,4.18892,5.0075,-17.7579,-2.58195,5.67595,-8.35741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
92,2025-03-23,13:56:17.23,1,6,"Campbell, Cooper",10106050,Right,VCU_RAM,"Putnam, Eli",801691,Right,DAV_WIL,Undefined,2,Bottom,0,2,2,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,85.36902,2.108507,-3.426987,2083.423761,286.94885,3:30,4.24953,2.68802,5.89768,-43.009,-4.36658,18.53304,2.62738,1.04702,77.54861,-5.817211,-0.106405,0.447408,102.65363,10.300619,0.445474,2223.759323,109.98899,12.38269,-1.54763,200.89985,200.89985,-1.045395,1.657528,-10.55465,-2.53705,-2.42293,50,4.39464,6.66822,-123.76983,3.07672,-16.26101,26.27282,-36.08277,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,1ef9ed40-0810-11f0-bfc0-dda3691c1650,84.24626,12.43881,,7.82041,,,,1.42983,2.6159,-1.06227,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:56:17.23,2025-03-23T13:56:17.2377600-04:00,2025-03-23T17:56:17.2377600Z,LineDrive,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,d6d2db2b-1b55-4ebf-8c8d-aedb3c537ca5,54.60489,-124.74348,13.13641,4.25584,4.41393,-18.04139,-2.68122,7.27085,-8.13051,95.359984,1.42982,148.12923,-21.67356,4.18803,-1.34426,0.78447,-0.43545,0.14012,-0.01881,2.6159,26.92148,-19.77689,2.0827,-0.3849,-0.00217,0.05574,-0.02361,0.00351,-1.0623,1.15683,-2.81839,1.36356,-1.52801,1.82421,-1.22532,0.42056,-0.0583,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
93,2025-03-23,13:56:59.78,2,1,"Campbell, Cooper",10106050,Right,VCU_RAM,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,2,Bottom,0,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,71.71314,3.466727,-0.910565,2173.464076,82.164943,8:45,4.09387,2.77914,5.45234,-55.3692,0.01925,-12.25831,2.7296,0.9051,65.68466,-6.659474,-3.089521,0.53565,,,,,,,,,,,,5.90654,-0.43969,-2.69009,50,4.36204,2.09435,-103.96299,4.59721,6.4608,17.52029,-32.65497,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,384bdc40-0810-11f0-bfc0-dda3691c1650,70.36768,,,6.02848,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:56:59.78,2025-03-23T13:56:59.7859840-04:00,2025-03-23T17:56:59.7859840Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,a855065c-2298-44b4-8502-73de5d3e1d72,55.04859,-104.81035,8.76015,4.10151,6.17655,-16.32749,-2.78382,1.78188,3.2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
94,2025-03-23,13:57:38.34,2,2,"Campbell, Cooper",10106050,Right,VCU_RAM,"Daly, Jameson",1000097079,Left,DAV_WIL,Undefined,2,Bottom,0,0,1,Fastball,Changeup,InPlay,Undefined,LineDrive,HomeRun,0,2,,84.2486,1.848,-4.722289,2011.0018,279.849691,3:15,4.04016,2.8553,5.95065,-41.37983,-1.81197,17.82666,2.31225,-0.04889,76.73826,-5.782666,-1.533316,0.452733,105.66578,21.655487,-1.99988,2478.261889,109.99324,42.62463,-1.20284,426.15558,404.16116,2.886179,4.813984,-10.53438,-1.1176,-2.48913,50,4.16426,9.37917,-122.00939,2.5621,-15.83596,24.61864,-33.85411,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,4f5031c0-0810-11f0-bfc0-dda3691c1650,83.25527,69.05686,,7.51034,,,,2.22528,2.40164,0.00182,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:57:38.34,2025-03-23T13:57:38.3481344-04:00,2025-03-23T17:57:38.3481344Z,LineDrive,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,b7556a44-aa5f-459c-b96d-335b6cf9aa56,54.55179,-122.9244,12.30932,4.04565,3.82037,-16.92706,-2.84866,9.96776,-7.91798,196.688617,2.225,143.95557,-26.16529,6.19152,-1.33549,0.28142,-0.05116,0.00606,-0.00031,2.40403,57.13938,-11.52771,-1.0367,0.6778,-0.27009,0.06599,-0.00844,0.00043,0.0018,-5.02463,5.31456,-1.54418,0.36157,-0.07184,0.0112,-0.00115,5E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
95,2025-03-23,13:58:33.00,3,1,"Campbell, Cooper",10106050,Right,VCU_RAM,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,2,Bottom,0,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,86.3693,-0.144974,-1.970177,2075.719826,227.1722,1:30,5.30914,1.7233,5.83518,-21.51938,16.60367,16.4091,3.38103,1.25874,77.65337,-4.240838,0.970422,0.444391,,,,,,,,,,,,-8.955,8.90823,-1.57202,50,5.28485,3.60745,-125.19736,-0.95219,-13.9805,29.13866,-18.26655,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,6fcadc70-0810-11f0-bfc0-dda3691c1650,84.81819,,,8.71593,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:58:33.00,2025-03-23T13:58:33.0051584-04:00,2025-03-23T17:58:33.0051584Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,31be116f-6599-4628-b975-a7c11179ae9f,54.66127,-126.27757,14.56933,5.3076,-0.27502,-9.13327,-1.71536,4.12573,-6.99025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
96,2025-03-23,13:58:48.98,3,2,"Campbell, Cooper",10106050,Right,VCU_RAM,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,2,Bottom,0,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,70.58582,2.438564,-2.057898,2085.24969,112.83721,9:45,4.13446,2.54225,5.25116,-52.20503,5.69792,-9.03918,2.07838,-0.14562,64.42916,-7.107171,-3.657773,0.547673,,,,,,,,,,,,3.92894,2.64721,-2.34628,50,4.31982,3.99816,-102.25155,2.77126,4.13349,17.84969,-29.38902,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,79797fb0-0810-11f0-bfc0-dda3691c1650,68.82283,,,6.15666,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:58:48.98,2025-03-23T13:58:48.9852928-04:00,2025-03-23T17:58:48.9852928Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,77ef6d07-b371-4dbb-9c2f-fde0e4075fa5,55.24835,-103.16367,8.92485,4.13984,4.27304,-14.69451,-2.54519,3.78694,2.06675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
97,2025-03-23,13:59:06.79,3,3,"Campbell, Cooper",10106050,Right,VCU_RAM,"O'Shaughnessy, Michael",811241,Left,DAV_WIL,Undefined,2,Bottom,0,1,1,Fastball,Changeup,InPlay,Undefined,LineDrive,Single,0,0,,84.22384,2.301142,-3.496642,2030.862852,288.076334,3:30,4.15323,2.78078,5.87139,-45.54707,-5.3717,20.95257,2.50021,1.27491,75.7272,-6.107425,0.255926,0.456196,85.8066,15.164799,-0.12808,784.780554,109.98825,19.18311,-1.57942,217.26497,217.26497,-0.792377,2.23215,-11.92981,-3.15429,-2.51011,50,4.31327,6.61351,-121.96125,3.34627,-17.64377,28.03256,-36.83911,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,84078670-0810-11f0-bfc0-dda3691c1650,82.62335,19.20743,,8.49664,,,,1.62501,2.536,-1.26653,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:59:06.79,2025-03-23T13:59:06.7977216-04:00,2025-03-23T17:59:06.7977216Z,LineDrive,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,a72ef456-29c3-4ca1-9b27-d67e090efa90,54.63045,-123.02095,14.01628,4.16045,4.73888,-18.41956,-2.77272,7.28048,-8.82188,184.538129,1.62501,121.46673,-15.379,2.80507,-0.57323,0.10484,-0.01831,0.00259,-0.00018,2.536,32.92174,-17.35671,1.26428,-0.21991,0.04348,-0.00583,0.00075,-7E-05,-1.26653,-0.27152,0.26443,-0.41846,0.14128,-0.03486,0.00684,-0.00093,6E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
98,2025-03-23,13:59:47.94,4,1,"Campbell, Cooper",10106050,Right,VCU_RAM,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,2,Bottom,0,0,0,Fastball,Changeup,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.64662,2.706625,-5.932287,1990.845275,284.122927,3:30,4.11344,2.6684,6.03804,-46.929,-3.90433,22.19623,2.72426,-0.99462,72.8026,-5.989582,-1.967532,0.472096,,,,,,,,,,,,-13.33052,-2.38158,-2.21536,50,4.30128,11.34603,-117.72084,4.05452,-18.28136,27.08235,-35.44012,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,9c7ea5d0-0810-11f0-bfc0-dda3691c1650,79.84065,,,8.84403,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,17:59:47.94,2025-03-23T13:59:47.9408640-04:00,2025-03-23T17:59:47.9408640Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,d8626a6c-9df1-449f-b1a3-683e5832b9d2,54.46114,-118.74271,13.54118,4.12307,5.39175,-17.72006,-2.65649,12.03583,-9.14068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
99,2025-03-23,14:00:07.14,4,2,"Campbell, Cooper",10106050,Right,VCU_RAM,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,2,Bottom,0,0,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,70.18825,3.181176,0.314545,2222.971082,93.19212,9:00,4.0591,3.06602,5.47699,-55.54999,3.09181,-17.7591,2.4098,1.88044,63.35636,-7.05091,-2.845765,0.551157,,,,,,,,,,,,9.27697,0.87858,-3.08036,50,4.30048,0.03774,-101.66259,4.04332,9.52546,19.60244,-31.27193,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,a8082390-0810-11f0-bfc0-dda3691c1650,68.3879,,,6.83189,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:00:07.14,2025-03-23T14:00:07.1465984-04:00,2025-03-23T18:00:07.1465984Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,01820391-e984-40a0-803b-316daef82332,55.02523,-102.62697,9.80122,4.06371,5.58181,-15.63596,-3.07069,-0.43089,4.76273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
100,2025-03-23,14:00:27.71,4,3,"Campbell, Cooper",10106050,Right,VCU_RAM,"Canon, Cider",1000282285,Right,DAV_WIL,Undefined,2,Bottom,0,1,1,Slider,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,71.45025,3.064089,-2.211008,2316.874693,124.72197,10:15,3.91712,3.02977,5.51545,-45.81861,10.72595,-12.60851,2.96891,-0.08941,64.46292,-5.429308,-4.450313,0.541211,,,,,,,,,,,,5.61079,5.0104,-2.82844,50,4.1544,4.4479,-103.34306,4.21059,5.97447,19.6924,-26.8389,DAV_WIL,VCU_RAM,WilsonField,D1,A10,20250323-WilsonField-1,b4388fb0-0810-11f0-bfc0-dda3691c1650,69.64461,,,6.98733,,,,,,,2bc01d4e-c77d-4af5-8c02-444860f0a139,2025-03-23,18:00:27.71,2025-03-23T14:00:27.7146112-04:00,2025-03-23T18:00:27.7146112Z,,v3,471280,471479,23 March 2025 13:00-vcu@davidson,"Lee, Jacob",1000115663,Right,VCU_RAM,0e275b8e-17f1-4f03-8b2a-56ef39d14d9c,54.98058,-104.28781,9.8462,3.92151,5.4982,-13.41945,-3.03495,4.16128,2.98723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
